comparison,setting,dataset,model,condition,A_method,B_method,N,A_acc,B_acc,delta,delta_ci,both_correct,A_only_correct,B_only_correct,both_wrong,mcnemar_p,baseline_wrong_N,A_recovery,B_recovery,recovery_delta,recovery_delta_ci,recovery_mcnemar_p,baseline_correct_N,A_regression,B_regression,regression_delta,regression_delta_ci,regression_mcnemar_p,A_structural_clearance,B_structural_clearance,structural_delta,structural_delta_ci,structural_mcnemar_p,A_joint_full_repair,B_joint_full_repair,joint_delta,joint_delta_ci,joint_mcnemar_p,A_em,B_em,em_delta,em_delta_ci,A_f1,B_f1,f1_delta,f1_delta_ci,A_latency_mean_ms,A_latency_median_ms,B_latency_mean_ms,B_latency_median_ms,A_tokens_mean,B_tokens_mean,holm_p,recovery_holm_p,regression_holm_p,structural_holm_p,joint_holm_p
fixed_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_L,fixed,b0,108,0.7870370370370371,0.4074074074074074,0.3796296296296297,"[0.26851851851851855, 0.49074074074074076]",38,47,6,17,5.805322444984995e-09,64,0.734375,0.0,0.734375,"[0.625, 0.84375]",1.4210854715202004e-14,44,0.13636363636363635,0.0,0.13636363636363635,"[0.045454545454545456, 0.25]",0.03125,0.7685185185185185,0.0,0.7685185185185185,"[0.6851851851851852, 0.8425925925925926]",2.0679515313825692e-25,0.6574074074074074,0.0,0.6574074074074074,"[0.5648148148148148, 0.7407407407407407]",8.470329472543003e-22,0.6944444444444444,0.37037037037037035,0.32407407407407407,"[0.21296296296296297, 0.4351851851851852]",0.7335390946502058,0.38580246913580246,0.3477366255144034,"[0.2374382716049383, 0.45556069958847734]",845.7592592592592,817.0,,,1923.5648148148148,,1.7415967334954985e-08,1.2789769243681803e-13,0.46875,3.1019272970738538e-24,1.1858461261560205e-20
reverse_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_L,reverse,b0,108,0.7314814814814815,0.4074074074074074,0.3240740740740741,"[0.21296296296296297, 0.4351851851851852]",37,42,7,22,3.6245783263666453e-07,64,0.65625,0.0,0.65625,"[0.53125, 0.765625]",4.547473508864641e-13,44,0.1590909090909091,0.0,0.1590909090909091,"[0.06818181818181818, 0.2727272727272727]",0.015625,0.5648148148148148,0.0,0.5648148148148148,"[0.4722222222222222, 0.6574074074074074]",8.673617379884035e-19,0.49074074074074076,0.0,0.49074074074074076,"[0.39814814814814814, 0.5833333333333334]",2.220446049250313e-16,0.6296296296296297,0.37037037037037035,0.2592592592592593,"[0.14814814814814814, 0.37037037037037035]",0.6724279835390946,0.38580246913580246,0.28662551440329215,"[0.18065843621399175, 0.3930144032921809]",842.4629629629629,813.5,,,1925.1574074074074,,9.308411108577275e-07,2.7284841053187847e-12,0.25,7.806255641895632e-18,2.220446049250313e-15
b2_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_L,b2,b0,108,0.28703703703703703,0.4074074074074074,-0.12037037037037035,"[-0.25, 0.018518518518518517]",9,22,35,42,0.11116111910399346,64,0.34375,0.0,0.34375,"[0.234375, 0.46875]",4.76837158203125e-07,44,0.7954545454545454,0.0,0.7954545454545454,"[0.6590909090909091, 0.9090909090909091]",5.820766091346741e-11,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.24074074074074073,0.37037037037037035,-0.12962962962962962,"[-0.25925925925925924, 0.0]",0.2654320987654321,0.38580246913580246,-0.12037037037037035,"[-0.2561728395061728, 0.01543209876543211]",760.2777777777778,757.0,,,1645.638888888889,,0.5558055955199672,3.814697265625e-06,8.731149137020111e-10,1.0,1.0
b3_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_L,b3,b0,108,0.6018518518518519,0.4074074074074074,0.19444444444444448,"[0.09259259259259259, 0.2962962962962963]",36,29,8,35,0.0007528970600105822,64,0.453125,0.0,0.453125,"[0.328125, 0.578125]",3.725290298461914e-09,44,0.18181818181818182,0.0,0.18181818181818182,"[0.06818181818181818, 0.29545454545454547]",0.0078125,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.5092592592592593,0.37037037037037035,0.13888888888888895,"[0.046296296296296294, 0.24074074074074073]",0.5446502057613168,0.38580246913580246,0.15884773662551438,"[0.06007716049382717, 0.2584362139917695]",4572.898148148148,3813.5,,,1655.7222222222222,,0.007528970600105822,5.587935447692871e-08,0.1171875,1.0,1.0
fixed_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,D_L,fixed,b0,108,0.5925925925925926,0.18518518518518517,0.4074074074074074,"[0.3148148148148148, 0.5]",19,45,1,43,1.3358203432289883e-12,88,0.5113636363636364,0.0,0.5113636363636364,"[0.4090909090909091, 0.6136363636363636]",5.684341886080802e-14,20,0.05,0.0,0.05,"[0.0, 0.15]",1.0,0.5,0.0,0.5,"[0.4074074074074074, 0.5925925925925926]",1.1102230246251565e-16,0.4166666666666667,0.0,0.4166666666666667,"[0.32407407407407407, 0.5092592592592593]",5.684341886080802e-14,0.5277777777777778,0.1574074074074074,0.37037037037037035,"[0.2777777777777778, 0.46296296296296297]",0.5705687830687831,0.1915784832451499,0.3789902998236332,"[0.28771880511463843, 0.4709259259259258]",889.1666666666666,824.5,,,1854.4814814814815,,1.0686562745831907e-11,3.979039320256561e-13,1.0,4.440892098500626e-16,2.2737367544323206e-13
reverse_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,D_L,reverse,b0,108,0.6111111111111112,0.18518518518518517,0.425925925925926,"[0.3333333333333333, 0.5277777777777778]",19,47,1,41,3.481659405224491e-13,88,0.5340909090909091,0.0,0.5340909090909091,"[0.4318181818181818, 0.6363636363636364]",1.4210854715202004e-14,20,0.05,0.0,0.05,"[0.0, 0.15]",1.0,0.5185185185185185,0.0,0.5185185185185185,"[0.42592592592592593, 0.6111111111111112]",2.7755575615628914e-17,0.4537037037037037,0.0,0.4537037037037037,"[0.3611111111111111, 0.5462962962962963]",3.552713678800501e-15,0.5555555555555556,0.1574074074074074,0.39814814814814814,"[0.3055555555555556, 0.49074074074074076]",0.5853835978835978,0.1915784832451499,0.3938051146384479,"[0.29887180335097, 0.48765542328042333]",819.074074074074,816.5,,,1868.9074074074074,,4.177991286269389e-12,1.4210854715202004e-13,1.0,1.942890293094024e-16,2.4868995751603507e-14
b2_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,D_L,b2,b0,108,0.3333333333333333,0.18518518518518517,0.14814814814814814,"[0.046296296296296294, 0.25]",11,25,9,63,0.00904118549078703,88,0.2840909090909091,0.0,0.2840909090909091,"[0.19318181818181818, 0.38636363636363635]",5.960464477539063e-08,20,0.45,0.0,0.45,"[0.25, 0.65]",0.00390625,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.2962962962962963,0.1574074074074074,0.13888888888888887,"[0.037037037037037035, 0.24074074074074073]",0.331194885361552,0.1915784832451499,0.1396164021164021,"[0.04044642857142857, 0.24029982363315694]",785.2870370370371,764.5,,,1722.1203703703704,,0.10849422588944435,5.960464477539062e-07,0.01953125,1.0,1.0
b3_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,D_L,b3,b0,108,0.2962962962962963,0.18518518518518517,0.1111111111111111,"[0.05555555555555555, 0.17592592592592593]",20,12,0,76,0.00048828125,88,0.13636363636363635,0.0,0.13636363636363635,"[0.06818181818181818, 0.20454545454545456]",0.00048828125,20,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.25,0.1574074074074074,0.09259259259259259,"[0.046296296296296294, 0.14814814814814814]",0.29034391534391535,0.1915784832451499,0.09876543209876545,"[0.046296296296296294, 0.1574074074074074]",4064.953703703704,2831.0,,,417.72222222222223,,0.005859375,0.00390625,1.0,1.0,1.0
fixed_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_D_L,fixed,b0,108,0.6481481481481481,0.07407407407407407,0.5740740740740741,"[0.4722222222222222, 0.6759259259259259]",5,65,3,35,3.5550311609441887e-16,100,0.65,0.0,0.65,"[0.56, 0.74]",5.421010862427522e-20,8,0.375,0.0,0.375,"[0.125, 0.75]",0.25,0.6111111111111112,0.0,0.6111111111111112,"[0.5185185185185185, 0.7037037037037037]",2.710505431213761e-20,0.5277777777777778,0.0,0.5277777777777778,"[0.4351851851851852, 0.6203703703703703]",1.3877787807814457e-17,0.5555555555555556,0.06481481481481481,0.49074074074074076,"[0.3888888888888889, 0.5925925925925926]",0.6008156966490299,0.09821428571428571,0.5026014109347442,"[0.4023357583774251, 0.6022497795414462]",839.9537037037037,799.0,,,1859.1944444444443,,4.2660373931330264e-15,7.589415207398531e-19,1.0,2.439454888092385e-19,8.326672684688674e-17
reverse_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_D_L,reverse,b0,108,0.5370370370370371,0.07407407407407407,0.462962962962963,"[0.3611111111111111, 0.5648148148148148]",5,53,3,47,8.137102103233929e-13,100,0.53,0.0,0.53,"[0.43, 0.63]",2.220446049250313e-16,8,0.375,0.0,0.375,"[0.125, 0.75]",0.25,0.3611111111111111,0.0,0.3611111111111111,"[0.26851851851851855, 0.4537037037037037]",3.637978807091713e-12,0.32407407407407407,0.0,0.32407407407407407,"[0.24074074074074073, 0.4166666666666667]",5.820766091346741e-11,0.4722222222222222,0.06481481481481481,0.4074074074074074,"[0.3055555555555556, 0.5092592592592593]",0.5097663139329806,0.09821428571428571,0.41155202821869485,"[0.3111111111111111, 0.5084215167548501]",833.1481481481482,804.0,,,1856.6851851851852,,8.137102103233929e-12,2.886579864025407e-15,1.0,1.0913936421275139e-11,1.7462298274040222e-10
b2_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_D_L,b2,b0,108,0.16666666666666666,0.07407407407407407,0.09259259259259259,"[0.009259259259259259, 0.17592592592592593]",2,16,6,84,0.052478790283203125,100,0.16,0.0,0.16,"[0.09, 0.24]",3.0517578125e-05,8,0.75,0.0,0.75,"[0.375, 1.0]",0.03125,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.14814814814814814,0.06481481481481481,0.08333333333333333,"[0.0, 0.16666666666666666]",0.1845899470899471,0.09821428571428571,0.0863756613756614,"[0.005949074074074077, 0.16666666666666666]",738.9722222222222,721.0,,,1535.5555555555557,,0.419830322265625,9.1552734375e-05,0.03125,1.0,1.0
b3_vs_B0,2Wiki-Qwen,2wikimultihopqa,qwen3.5:9b,M_D_L,b3,b0,108,0.2037037037037037,0.07407407407407407,0.12962962962962962,"[0.06481481481481481, 0.2037037037037037]",7,15,1,85,0.000518798828125,100,0.15,0.0,0.15,"[0.08, 0.22]",6.103515625e-05,8,0.125,0.0,0.125,"[0.0, 0.375]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.17592592592592593,0.06481481481481481,0.11111111111111112,"[0.046296296296296294, 0.17592592592592593]",0.20932539682539683,0.09821428571428571,0.11111111111111112,"[0.04938271604938272, 0.17901234567901234]",3416.75,2646.0,,,631.5185185185185,,0.005859375,0.00054931640625,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D,fixed,b0,108,0.6851851851851852,0.4166666666666667,0.26851851851851855,"[0.1574074074074074, 0.37962962962962965]",37,37,8,26,1.5374090196473844e-05,63,0.5873015873015873,0.0,0.5873015873015873,"[0.4603174603174603, 0.7142857142857143]",1.4551915228366852e-11,45,0.17777777777777778,0.0,0.17777777777777778,"[0.06666666666666667, 0.28888888888888886]",0.0078125,0.5,0.0,0.5,"[0.4074074074074074, 0.5925925925925926]",1.1102230246251565e-16,0.4351851851851852,0.0,0.4351851851851852,"[0.3425925925925926, 0.5277777777777778]",1.4210854715202004e-14,0.46296296296296297,0.25925925925925924,0.20370370370370372,"[0.10185185185185185, 0.3055555555555556]",0.5909685479129924,0.3735817166372722,0.21738683127572017,"[0.12637933568489124, 0.30914351851851846]",613.2685185185185,616.0,,,1778.2777777777778,,1.5374090196473844e-05,4.3655745685100555e-11,0.125,4.440892098500626e-16,7.105427357601002e-14
reverse_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D,reverse,b0,106,0.6792452830188679,0.42452830188679247,0.2547169811320754,"[0.1509433962264151, 0.3584905660377358]",39,33,6,28,1.429926123819314e-05,61,0.5409836065573771,0.0,0.5409836065573771,"[0.4098360655737705, 0.6721311475409836]",2.3283064365386963e-10,45,0.13333333333333333,0.0,0.13333333333333333,"[0.044444444444444446, 0.24444444444444444]",0.03125,0.5943396226415094,0.0,0.5943396226415094,"[0.5, 0.6886792452830188]",2.168404344971009e-19,0.5,0.0,0.5,"[0.4056603773584906, 0.5943396226415094]",2.220446049250313e-16,0.4528301886792453,0.2641509433962264,0.18867924528301888,"[0.08490566037735849, 0.29245283018867924]",0.5822626534890686,0.3774857741838874,0.20477687930518118,"[0.1140296495956873, 0.29564502845163215]",618.2830188679245,603.5,,,1791.3962264150944,,1.429926123819314e-05,4.656612873077393e-10,0.46875,2.3852447794681098e-18,2.220446049250313e-15
b2_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D,b2,b0,108,0.46296296296296297,0.4166666666666667,0.04629629629629628,"[-0.08333333333333333, 0.17592592592592593]",20,30,25,33,0.5900533317766354,63,0.47619047619047616,0.0,0.47619047619047616,"[0.3492063492063492, 0.6031746031746031]",1.862645149230957e-09,45,0.5555555555555556,0.0,0.5555555555555556,"[0.4222222222222222, 0.6888888888888889]",5.960464477539063e-08,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.28703703703703703,0.25925925925925924,0.02777777777777779,"[-0.08333333333333333, 0.1388888888888889]",0.41298558472887975,0.3735817166372722,0.03940386809160756,"[-0.06926707148570176, 0.1511834886679235]",538.9537037037037,521.0,,,1500.898148148148,,1.0,2.421438694000244e-08,7.748603820800781e-07,1.0,1.0
b3_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D,b3,b0,106,0.44339622641509435,0.42452830188679247,0.018867924528301883,"[-0.0660377358490566, 0.10377358490566038]",36,11,9,50,0.8238029479980469,61,0.18032786885245902,0.0,0.18032786885245902,"[0.08196721311475409, 0.2786885245901639]",0.0009765625,45,0.2,0.0,0.2,"[0.08888888888888889, 0.3111111111111111]",0.00390625,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.27358490566037735,0.2641509433962264,0.009433962264150941,"[-0.0660377358490566, 0.08490566037735849]",0.38228511530398324,0.38063042827193766,0.0016546870320455764,"[-0.06942422881102125, 0.07301905510631922]",2664.0849056603774,2497.0,,,1527.688679245283,,0.8238029479980469,0.005859375,0.0625,1.0,1.0
fixed_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_L,fixed,b0,101,0.8811881188118812,0.48514851485148514,0.39603960396039606,"[0.2871287128712871, 0.504950495049505]",46,43,3,9,4.6219383875722997e-10,52,0.8269230769230769,0.0,0.8269230769230769,"[0.7115384615384616, 0.9230769230769231]",2.2737367544323206e-13,49,0.061224489795918366,0.0,0.061224489795918366,"[0.0, 0.14285714285714285]",0.25,0.6336633663366337,0.0,0.6336633663366337,"[0.5445544554455446, 0.7227722772277227]",1.0842021724855044e-19,0.5742574257425742,0.0,0.5742574257425742,"[0.4752475247524752, 0.6732673267326733]",6.938893903907228e-18,0.7029702970297029,0.38613861386138615,0.3168316831683168,"[0.21782178217821782, 0.4158415841584158]",0.811032531824611,0.48234537739488237,0.3286871544297286,"[0.23207224293857956, 0.42828489991856333]",650.8019801980198,647.0,,,1889.9108910891089,,2.31096919378615e-09,1.1368683772161603e-12,1.0,8.673617379884035e-19,5.551115123125783e-17
reverse_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_L,reverse,b0,100,0.89,0.48,0.41000000000000003,"[0.31, 0.51]",46,43,2,9,5.88897819397971e-11,52,0.8269230769230769,0.0,0.8269230769230769,"[0.7115384615384616, 0.9230769230769231]",2.2737367544323206e-13,48,0.041666666666666664,0.0,0.041666666666666664,"[0.0, 0.10416666666666667]",0.5,0.65,0.0,0.65,"[0.56, 0.74]",5.421010862427522e-20,0.6,0.0,0.6,"[0.51, 0.69]",1.734723475976807e-18,0.73,0.38,0.35,"[0.25, 0.45]",0.8391428571428571,0.4771688311688312,0.3619740259740259,"[0.2656877705627706, 0.4560711038961039]",636.92,631.0,,,1853.81,,5.300080374581739e-10,1.8189894035458565e-12,1.0,7.047314121155779e-19,2.42861286636753e-17
b2_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_L,b2,b0,107,0.37383177570093457,0.5046728971962616,-0.13084112149532706,"[-0.2336448598130841, -0.037383177570093455]",32,8,22,45,0.016124801710247997,53,0.1509433962264151,0.0,0.1509433962264151,"[0.05660377358490566, 0.24528301886792453]",0.0078125,54,0.4074074074074074,0.0,0.4074074074074074,"[0.2777777777777778, 0.5370370370370371]",4.76837158203125e-07,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.29906542056074764,0.411214953271028,-0.11214953271028039,"[-0.19626168224299065, -0.028037383177570093]",0.3616748256935173,0.5020269450175993,-0.14035211932408198,"[-0.22476788917209478, -0.05691388180874164]",566.8130841121496,556.0,,,1651.0934579439252,,0.16124801710247996,0.015625,5.245208740234375e-06,1.0,1.0
b3_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_L,b3,b0,107,0.5514018691588785,0.5046728971962616,0.04672897196261683,"[-0.009345794392523364, 0.11214953271028037]",51,8,3,45,0.2265625,53,0.1509433962264151,0.0,0.1509433962264151,"[0.05660377358490566, 0.24528301886792453]",0.0078125,54,0.05555555555555555,0.0,0.05555555555555555,"[0.0, 0.12962962962962962]",0.25,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.42990654205607476,0.411214953271028,0.01869158878504673,"[-0.037383177570093455, 0.07476635514018691]",0.520501409286456,0.5020269450175993,0.018474464268856794,"[-0.03323893136977249, 0.07196474086661]",2699.5607476635514,2554.0,,,1620.981308411215,,0.6796875,0.0234375,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,D_L,fixed,b0,101,0.8217821782178217,0.46534653465346537,0.35643564356435636,"[0.25742574257425743, 0.45544554455445546]",46,37,1,17,2.837623469531536e-10,54,0.6851851851851852,0.0,0.6851851851851852,"[0.5555555555555556, 0.7962962962962963]",1.4551915228366852e-11,47,0.02127659574468085,0.0,0.02127659574468085,"[0.0, 0.06382978723404255]",1.0,0.5742574257425742,0.0,0.5742574257425742,"[0.4752475247524752, 0.6732673267326733]",6.938893903907228e-18,0.5742574257425742,0.0,0.5742574257425742,"[0.4752475247524752, 0.6732673267326733]",6.938893903907228e-18,0.6138613861386139,0.32673267326732675,0.2871287128712871,"[0.19801980198019803, 0.37623762376237624]",0.7313609932421813,0.44856985698569857,0.2827911362564827,"[0.19526756247053276, 0.37408769448373397]",612.1386138613861,652.0,,,1718.0891089108911,,1.7253114492632449e-09,4.3655745685100555e-11,1.0,3.469446951953614e-17,5.551115123125783e-17
reverse_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,D_L,reverse,b0,105,0.7904761904761904,0.4666666666666667,0.32380952380952377,"[0.22857142857142856, 0.41904761904761906]",48,35,1,21,1.076841726899147e-09,56,0.625,0.0,0.625,"[0.5, 0.75]",5.820766091346741e-11,49,0.02040816326530612,0.0,0.02040816326530612,"[0.0, 0.061224489795918366]",1.0,0.4666666666666667,0.0,0.4666666666666667,"[0.37142857142857144, 0.5619047619047619]",3.552713678800501e-15,0.4666666666666667,0.0,0.4666666666666667,"[0.37142857142857144, 0.5619047619047619]",3.552713678800501e-15,0.5619047619047619,0.3142857142857143,0.24761904761904763,"[0.1619047619047619, 0.34285714285714286]",0.7135525321239606,0.44227513227513227,0.27127739984882837,"[0.18460808767951623, 0.3627687074829931]",619.4190476190477,632.0,,,1798.8666666666666,,7.53789208829403e-09,1.7462298274040222e-10,1.0,2.1316282072803006e-14,2.4868995751603507e-14
b2_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,D_L,b2,b0,108,0.4166666666666667,0.46296296296296297,-0.04629629629629628,"[-0.18518518518518517, 0.09259259259259259]",17,28,33,30,0.6089207154048286,58,0.4827586206896552,0.0,0.4827586206896552,"[0.3620689655172414, 0.6206896551724138]",7.450580596923828e-09,50,0.66,0.0,0.66,"[0.52, 0.78]",2.3283064365386963e-10,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.2777777777777778,0.3148148148148148,-0.037037037037037035,"[-0.1574074074074074, 0.08333333333333333]",0.40803291358846916,0.43924897119341566,-0.0312160576049465,"[-0.14362820307264754, 0.07899232583260356]",582.6296296296297,575.5,,,1609.898148148148,,1.0,8.195638656616211e-08,3.259629011154175e-09,1.0,1.0
b3_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,D_L,b3,b0,108,0.7314814814814815,0.46296296296296297,0.26851851851851855,"[0.18518518518518517, 0.35185185185185186]",50,29,0,29,3.725290298461914e-09,58,0.5,0.0,0.5,"[0.3793103448275862, 0.6379310344827587]",3.725290298461914e-09,50,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.046296296296296294,0.0,0.046296296296296294,"[0.009259259259259259, 0.09259259259259259]",0.0625,0.046296296296296294,0.0,0.046296296296296294,"[0.009259259259259259, 0.09259259259259259]",0.0625,0.5185185185185185,0.3148148148148148,0.20370370370370366,"[0.12962962962962962, 0.28703703703703703]",0.6361037624926514,0.43924897119341566,0.19685479129923578,"[0.1234564226925338, 0.27253086419753086]",2772.3703703703704,2500.5,,,1666.101851851852,,5.587935447692871e-08,5.587935447692871e-08,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D_L,fixed,b0,104,0.7692307692307693,0.33653846153846156,0.4326923076923077,"[0.33653846153846156, 0.5288461538461539]",34,46,1,23,6.821210263296962e-13,69,0.6666666666666666,0.0,0.6666666666666666,"[0.5507246376811594, 0.7681159420289855]",2.842170943040401e-14,35,0.02857142857142857,0.0,0.02857142857142857,"[0.0, 0.08571428571428572]",1.0,0.38461538461538464,0.0,0.38461538461538464,"[0.28846153846153844, 0.4807692307692308]",1.8189894035458565e-12,0.34615384615384615,0.0,0.34615384615384615,"[0.25961538461538464, 0.4423076923076923]",2.9103830456733704e-11,0.5576923076923077,0.2403846153846154,0.3173076923076923,"[0.23076923076923078, 0.40384615384615385]",0.6853556166056166,0.36173687423687423,0.3236187423687424,"[0.2392694978632479, 0.40823565323565325]",635.625,638.0,,,1802.2211538461538,,6.139089236967266e-12,2.2737367544323206e-13,1.0,1.8189894035458565e-12,2.9103830456733704e-11
reverse_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D_L,reverse,b0,103,0.7669902912621359,0.3592233009708738,0.4077669902912621,"[0.30097087378640774, 0.5145631067961165]",34,45,3,21,1.312585595769633e-10,66,0.6818181818181818,0.0,0.6818181818181818,"[0.5606060606060606, 0.7878787878787878]",5.684341886080802e-14,37,0.08108108108108109,0.0,0.08108108108108109,"[0.0, 0.1891891891891892]",0.25,0.4368932038834951,0.0,0.4368932038834951,"[0.33980582524271846, 0.5339805825242718]",5.684341886080802e-14,0.4077669902912621,0.0,0.4077669902912621,"[0.32038834951456313, 0.5048543689320388]",4.547473508864641e-13,0.5436893203883495,0.24271844660194175,0.30097087378640774,"[0.20388349514563106, 0.39805825242718446]",0.6939278511460867,0.36816150408383425,0.32576634706225244,"[0.23624992462160047, 0.41602858851434193]",625.3300970873786,623.0,,,1802.5242718446602,,1.0500684766157065e-09,5.115907697472721e-13,1.0,2.8421709430404007e-13,2.2737367544323206e-12
b2_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D_L,b2,b0,108,0.3425925925925926,0.35185185185185186,-0.009259259259259245,"[-0.12037037037037036, 0.10185185185185185]",18,19,20,51,1.0,70,0.2714285714285714,0.0,0.2714285714285714,"[0.17142857142857143, 0.38571428571428573]",3.814697265625e-06,38,0.5263157894736842,0.0,0.5263157894736842,"[0.3684210526315789, 0.6842105263157895]",1.9073486328125e-06,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.21296296296296297,0.24074074074074073,-0.027777777777777762,"[-0.12037037037037036, 0.06481481481481481]",0.33423053284164395,0.3650058788947678,-0.030775346053123875,"[-0.12695378053016942, 0.06476026802415688]",563.5462962962963,560.0,,,1506.0277777777778,,1.0,1.9073486328125e-05,1.71661376953125e-05,1.0,1.0
b3_vs_B0,Hotpot-Llama,hotpotqa,llama3.1:8b,M_D_L,b3,b0,108,0.48148148148148145,0.35185185185185186,0.1296296296296296,"[0.046296296296296294, 0.21296296296296297]",33,19,5,51,0.006610751152038574,70,0.2714285714285714,0.0,0.2714285714285714,"[0.17142857142857143, 0.37142857142857144]",3.814697265625e-06,38,0.13157894736842105,0.0,0.13157894736842105,"[0.02631578947368421, 0.23684210526315788]",0.0625,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.3425925925925926,0.24074074074074073,0.10185185185185189,"[0.037037037037037035, 0.17592592592592593]",0.4641413438197064,0.3650058788947678,0.09913546492493858,"[0.0302876984126984, 0.17175681733795767]",2590.240740740741,2473.0,,,1560.7407407407406,,0.04443359375,4.1961669921875e-05,0.8125,1.0,1.0
fixed_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D,fixed,b0,108,0.8981481481481481,0.25,0.6481481481481481,"[0.5555555555555556, 0.7407407407407407]",27,70,0,11,1.6940658945086007e-21,81,0.8641975308641975,0.0,0.8641975308641975,"[0.7901234567901234, 0.9382716049382716]",1.6940658945086007e-21,27,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.9444444444444444,0.0,0.9444444444444444,"[0.8981481481481481, 0.9814814814814815]",3.944304526105059e-31,0.8888888888888888,0.0,0.8888888888888888,"[0.8240740740740741, 0.9444444444444444]",2.524354896707238e-29,0.6851851851851852,0.17592592592592593,0.5092592592592593,"[0.4166666666666667, 0.6018518518518519]",0.8277182965908456,0.2843928705039816,0.5433254260868641,"[0.4594153484043189, 0.6256826791732836]",839.6851851851852,833.0,,,1927.0740740740741,,2.710505431213761e-20,2.710505431213761e-20,1.0,6.310887241768095e-30,4.0389678347315804e-28
